id,age,reading_speed,reading_accuracy,reading_comprehension,writing_speed,writing_quality,grammar_sentence,phonetic_spelling,irregular_word_spelling,spelling_accuracy,reading_avg,writing_avg,spelling_avg,primary_focus,secondary_focus,tertiary_focus,difficulty_level
14567,8,45,79,76,63,63,45,65,95,63,67,57,74,Writing,Reading,Spelling,Mild
14568,11,16,11,37,39,0,30,30,24,28,21,23,27,Reading,Writing,Spelling,Profound
14569,10,86,78,67,93,73,78,91,64,71,77,81,75,Spelling,Reading,Writing,Mild
14570,7,75,68,77,46,66,54,85,94,80,73,55,86,Writing,Reading,Spelling,Mild
14571,9,46,27,58,46,20,41,39,27,6,44,36,24,Spelling,Writing,Reading,Severe
14572,8,39,50,24,61,41,45,42,59,36,38,49,46,Reading,Spelling,Writing,Moderate
14573,10,2,13,7,11,29,37,0,46,35,7,26,27,Reading,Writing,Spelling,Profound
14574,6,41,25,29,45,40,38,38,41,40,32,41,40,Reading,Spelling,Writing,Severe
14575,11,32,12,44,36,14,33,34,0,38,29,28,24,Spelling,Writing,Reading,Profound
14576,11,79,45,62,40,34,28,79,75,56,62,34,70,Writing,Reading,Spelling,Moderate
14577,8,33,20,25,7,11,0,31,26,3,26,6,20,Writing,Spelling,Reading,Profound
14578,12,46,26,37,43,49,40,42,23,37,36,44,34,Spelling,Reading,Writing,Moderate
14579,8,38,16,35,18,17,36,15,18,31,30,24,21,Spelling,Writing,Reading,Profound
14580,6,82,77,59,57,75,53,94,80,82,73,62,85,Writing,Reading,Spelling,Mild
14581,7,75,65,63,56,73,52,45,26,37,68,60,36,Spelling,Writing,Reading,Moderate
14582,9,64,50,57,51,68,32,31,36,56,57,50,41,Spelling,Writing,Reading,Moderate
14583,11,71,48,57,45,43,58,29,33,49,59,49,37,Spelling,Writing,Reading,Moderate
14584,8,66,49,59,73,61,65,58,60,61,58,66,60,Reading,Spelling,Writing,Moderate
14585,12,41,29,44,40,40,44,35,31,14,38,41,27,Spelling,Reading,Writing,Severe
14586,6,31,35,28,27,9,3,28,2,23,31,13,18,Writing,Spelling,Reading,Profound
14587,11,19,29,59,22,21,41,23,42,60,36,28,42,Writing,Reading,Spelling,Severe
14588,8,83,64,63,25,66,48,66,44,38,70,46,49,Writing,Spelling,Reading,Moderate
14589,10,12,46,15,29,42,54,50,54,18,24,42,41,Reading,Spelling,Writing,Severe
14590,11,65,100,56,62,70,65,52,84,84,74,66,73,Writing,Spelling,Reading,Mild
14591,7,50,86,89,68,65,47,56,93,53,75,60,67,Writing,Spelling,Reading,Mild
14592,11,19,0,12,46,3,17,6,27,30,10,22,21,Reading,Spelling,Writing,Profound
14593,7,26,44,7,15,10,27,0,19,26,26,17,15,Spelling,Writing,Reading,Profound
14594,8,15,34,41,9,0,0,29,28,21,30,3,26,Writing,Spelling,Reading,Profound
14595,7,65,40,67,32,50,39,69,43,63,57,40,58,Writing,Reading,Spelling,Moderate
14596,11,7,24,6,31,20,7,0,48,40,12,19,29,Reading,Writing,Spelling,Profound
14597,8,38,5,46,0,34,0,29,43,0,30,11,24,Writing,Spelling,Reading,Profound
14598,7,55,67,55,29,58,48,58,36,30,59,45,41,Spelling,Writing,Reading,Moderate
14599,12,14,37,17,40,10,39,26,38,0,23,30,21,Spelling,Reading,Writing,Profound
14600,11,26,13,26,6,45,29,40,36,20,22,27,32,Reading,Writing,Spelling,Profound
14601,8,41,18,38,35,25,5,41,24,18,32,22,28,Writing,Spelling,Reading,Profound
14602,8,55,78,80,77,68,69,78,57,67,71,71,67,Spelling,Reading,Writing,Mild
14603,12,50,71,77,51,71,80,68,60,65,66,67,64,Spelling,Reading,Writing,Mild
14604,7,27,38,45,21,62,0,25,45,23,37,28,31,Writing,Spelling,Reading,Severe
14605,10,13,13,37,33,6,13,35,19,35,21,17,30,Writing,Reading,Spelling,Profound
14606,6,46,58,42,56,26,42,29,39,24,49,41,31,Spelling,Writing,Reading,Moderate
14607,11,0,26,25,2,38,22,25,7,37,17,21,23,Reading,Writing,Spelling,Profound
14608,12,46,30,39,53,42,54,62,60,46,38,50,56,Reading,Writing,Spelling,Moderate
14609,9,51,50,88,67,68,70,53,63,60,63,68,59,Spelling,Reading,Writing,Mild
14610,7,26,21,43,3,42,15,40,29,32,30,20,34,Writing,Reading,Spelling,Severe
14611,11,39,35,45,6,26,52,9,48,33,40,28,30,Writing,Spelling,Reading,Severe
14612,8,0,5,48,18,16,33,15,0,25,18,22,13,Spelling,Reading,Writing,Profound
14613,10,42,65,41,28,56,60,29,47,28,49,48,35,Spelling,Writing,Reading,Moderate
14614,7,58,74,56,44,51,36,40,67,39,63,44,49,Writing,Spelling,Reading,Moderate
14615,9,47,71,60,46,53,48,55,60,55,59,49,57,Writing,Spelling,Reading,Moderate
14616,6,64,95,63,81,50,79,60,60,57,74,70,59,Spelling,Writing,Reading,Mild
14617,8,25,22,38,14,36,24,37,23,12,28,25,24,Spelling,Writing,Reading,Profound
14618,11,0,48,55,41,22,48,11,0,39,34,37,17,Spelling,Reading,Writing,Profound
14619,8,47,59,36,55,36,56,45,48,22,47,49,38,Spelling,Reading,Writing,Moderate
14620,8,28,49,46,66,39,33,61,39,19,41,46,40,Spelling,Reading,Writing,Moderate
14621,6,52,64,67,21,59,61,69,37,58,61,47,55,Writing,Spelling,Reading,Moderate
14622,11,31,54,45,50,48,33,45,40,18,43,44,34,Spelling,Reading,Writing,Moderate
14623,11,23,40,37,54,54,34,33,79,54,33,47,55,Reading,Writing,Spelling,Moderate
14624,7,44,51,30,24,52,48,0,26,25,42,41,17,Spelling,Writing,Reading,Severe
14625,10,52,46,48,7,29,42,19,29,43,49,26,30,Writing,Spelling,Reading,Severe
14626,8,56,30,32,48,54,47,33,46,40,39,50,40,Reading,Spelling,Writing,Moderate
14627,12,86,64,78,88,60,76,62,58,46,76,75,55,Spelling,Writing,Reading,Mild
14628,6,14,4,32,33,10,42,19,14,38,17,28,24,Reading,Spelling,Writing,Profound
14629,6,61,35,32,44,66,47,46,40,17,43,52,34,Spelling,Reading,Writing,Moderate
14630,11,72,36,21,57,45,55,51,54,33,43,52,46,Reading,Spelling,Writing,Moderate
14631,10,37,52,37,41,43,57,56,23,58,42,47,46,Reading,Spelling,Writing,Moderate
14632,6,37,41,27,33,12,29,28,12,30,35,25,23,Spelling,Writing,Reading,Severe
14633,9,38,50,46,47,56,25,19,28,23,45,43,23,Spelling,Writing,Reading,Severe
14634,9,45,61,50,30,25,18,26,51,49,52,24,42,Writing,Spelling,Reading,Moderate
14635,9,60,28,86,46,40,69,30,51,35,58,52,39,Spelling,Writing,Reading,Moderate
14636,9,34,56,15,14,31,7,9,29,27,35,17,22,Writing,Spelling,Reading,Profound
14637,9,63,59,25,46,19,34,22,64,22,49,33,36,Writing,Spelling,Reading,Severe
14638,9,66,14,25,45,46,36,49,2,27,35,42,26,Spelling,Reading,Writing,Severe
14639,7,22,24,53,12,17,17,9,48,0,33,15,19,Writing,Spelling,Reading,Profound
14640,10,53,33,27,52,28,22,70,55,45,38,34,57,Writing,Reading,Spelling,Moderate
14641,12,72,55,49,40,35,35,38,41,42,59,37,40,Writing,Spelling,Reading,Moderate
14642,8,37,27,65,50,46,54,31,59,71,43,50,54,Reading,Writing,Spelling,Moderate
14643,6,97,93,94,96,54,92,87,62,48,95,81,66,Spelling,Writing,Reading,Mild
14644,8,47,56,34,40,71,39,46,33,40,46,50,40,Spelling,Reading,Writing,Moderate
14645,10,38,34,33,49,26,10,62,18,41,35,28,40,Writing,Reading,Spelling,Severe
14646,12,29,21,26,39,9,30,30,31,44,25,26,35,Reading,Writing,Spelling,Profound
14647,6,48,52,39,39,55,36,40,46,13,46,43,33,Spelling,Writing,Reading,Severe
14648,9,45,37,65,34,73,73,29,40,26,49,60,32,Spelling,Reading,Writing,Moderate
14649,8,45,56,46,39,42,3,19,29,39,49,28,29,Writing,Spelling,Reading,Severe
14650,8,40,25,34,50,40,52,21,28,20,33,47,23,Spelling,Reading,Writing,Severe
14651,12,9,5,31,21,38,32,6,12,0,15,30,6,Spelling,Reading,Writing,Profound
14652,10,28,42,67,46,51,28,37,52,35,46,42,41,Spelling,Writing,Reading,Moderate
14653,12,54,37,41,37,38,45,25,65,16,44,40,35,Spelling,Writing,Reading,Moderate
14654,8,11,52,0,44,18,24,2,23,8,21,29,11,Spelling,Reading,Writing,Profound
14655,12,0,2,27,22,0,40,30,35,3,10,21,23,Reading,Writing,Spelling,Profound
14656,6,28,15,19,27,50,45,34,3,39,21,41,25,Reading,Spelling,Writing,Severe
14657,12,42,15,55,25,14,25,16,40,41,37,21,32,Writing,Spelling,Reading,Severe
14658,10,72,58,74,44,37,65,48,42,72,68,49,54,Writing,Spelling,Reading,Moderate
14659,6,39,38,34,48,59,43,53,64,56,37,50,58,Reading,Writing,Spelling,Moderate
14660,10,41,44,49,30,45,31,76,34,56,45,35,55,Writing,Reading,Spelling,Moderate
14661,9,46,33,47,5,18,40,21,41,31,42,21,31,Writing,Spelling,Reading,Severe
14662,11,61,44,37,24,52,50,38,52,50,47,42,47,Writing,Reading,Spelling,Moderate
14663,6,41,22,0,43,19,15,36,30,24,21,26,30,Reading,Writing,Spelling,Profound
14664,6,40,0,29,32,7,27,37,51,6,23,22,31,Writing,Reading,Spelling,Profound
14665,10,58,47,66,54,45,46,52,31,50,57,48,44,Spelling,Writing,Reading,Moderate
14666,8,74,73,32,30,57,55,68,43,50,60,47,54,Writing,Spelling,Reading,Moderate
14667,10,67,36,56,17,46,34,52,43,66,53,32,54,Writing,Reading,Spelling,Severe
14668,9,0,20,14,18,25,1,15,26,7,11,15,16,Reading,Writing,Spelling,Profound
14669,9,22,34,19,23,8,18,27,44,4,25,16,25,Writing,Reading,Spelling,Profound
14670,9,25,40,43,33,38,22,50,26,36,36,31,37,Writing,Reading,Spelling,Severe
14671,7,56,59,33,37,46,51,41,48,34,49,45,41,Spelling,Writing,Reading,Moderate
14672,10,47,71,18,39,40,33,49,55,24,45,37,43,Writing,Spelling,Reading,Severe
14673,8,56,47,31,25,47,32,43,45,44,45,35,44,Writing,Spelling,Reading,Severe
14674,11,9,30,31,23,39,26,44,49,22,23,29,38,Reading,Writing,Spelling,Profound
14675,7,45,44,16,9,35,31,51,19,39,35,25,36,Writing,Reading,Spelling,Severe
14676,10,11,46,34,20,15,26,9,42,17,30,20,23,Writing,Spelling,Reading,Profound
14677,7,48,22,64,20,17,41,45,32,23,45,26,33,Writing,Spelling,Reading,Severe
14678,7,64,44,46,59,39,15,29,7,32,51,38,23,Spelling,Writing,Reading,Severe
14679,10,79,85,59,49,72,72,92,53,62,74,64,69,Writing,Spelling,Reading,Mild
14680,8,21,50,12,24,1,11,0,13,40,28,12,18,Writing,Spelling,Reading,Profound
14681,10,28,59,65,33,16,30,37,54,71,51,26,54,Writing,Reading,Spelling,Moderate
14682,6,20,10,14,64,34,6,17,10,43,15,35,23,Reading,Spelling,Writing,Severe
14683,7,55,56,61,59,48,92,67,76,72,57,66,72,Reading,Writing,Spelling,Mild
14684,9,23,37,43,8,32,33,25,19,10,34,24,18,Spelling,Writing,Reading,Profound
14685,9,66,70,40,70,46,54,49,46,65,59,57,53,Spelling,Writing,Reading,Moderate
14686,8,1,20,16,17,10,15,3,3,17,12,14,8,Spelling,Reading,Writing,Profound
14687,6,87,80,56,58,93,86,67,89,77,74,79,78,Reading,Spelling,Writing,Mild
14688,7,53,55,67,78,58,57,56,76,41,58,64,58,Reading,Spelling,Writing,Mild
14689,6,82,39,57,41,63,33,49,42,15,59,46,35,Spelling,Writing,Reading,Moderate
14690,11,100,70,91,75,54,72,75,86,62,87,67,74,Writing,Spelling,Reading,Mild
14691,11,20,26,11,0,19,42,0,18,34,19,20,17,Spelling,Reading,Writing,Profound
14692,12,51,46,42,40,60,38,31,45,65,46,46,47,Reading,Writing,Spelling,Moderate
14693,11,33,59,43,29,44,7,40,36,46,45,27,41,Writing,Spelling,Reading,Severe
14694,8,6,6,27,22,41,4,11,21,42,13,22,25,Reading,Writing,Spelling,Profound
14695,6,25,19,11,22,26,34,14,10,13,18,27,12,Spelling,Reading,Writing,Profound
14696,8,61,30,33,25,24,14,9,52,19,41,21,27,Writing,Spelling,Reading,Severe
14697,12,41,46,25,55,55,70,59,56,44,37,60,53,Reading,Spelling,Writing,Moderate
14698,10,5,20,33,26,7,9,22,5,26,19,14,18,Writing,Spelling,Reading,Profound
14699,9,25,30,38,14,18,27,26,3,3,31,20,11,Spelling,Writing,Reading,Profound
14700,7,33,10,26,3,48,16,16,44,16,23,22,25,Writing,Reading,Spelling,Profound
14701,9,54,31,0,17,47,6,0,43,5,28,23,16,Spelling,Writing,Reading,Profound
14702,6,45,33,38,23,23,26,19,42,0,39,24,20,Spelling,Writing,Reading,Profound
14703,6,0,42,9,14,26,7,17,30,27,17,16,25,Writing,Reading,Spelling,Profound
14704,9,32,42,64,26,27,19,33,41,31,46,24,35,Writing,Spelling,Reading,Severe
14705,9,72,64,71,41,40,45,30,43,65,69,42,46,Writing,Spelling,Reading,Moderate
14706,10,14,14,25,24,23,41,35,40,38,18,29,38,Reading,Writing,Spelling,Profound
14707,9,24,36,25,2,33,28,41,27,54,28,21,41,Writing,Reading,Spelling,Severe
14708,12,68,58,52,42,27,34,29,41,49,59,34,40,Writing,Spelling,Reading,Severe
14709,8,61,33,18,19,51,52,19,30,42,37,41,30,Spelling,Reading,Writing,Severe
14710,12,36,53,55,77,60,37,54,23,37,48,58,38,Spelling,Reading,Writing,Moderate
14711,7,16,18,23,35,38,4,25,17,29,19,26,24,Reading,Spelling,Writing,Profound
14712,7,5,36,22,7,18,62,20,22,36,21,29,26,Reading,Spelling,Writing,Severe
14713,6,41,62,35,42,62,75,69,54,51,46,60,58,Reading,Spelling,Writing,Moderate
14714,12,61,47,23,24,47,52,5,62,14,44,41,27,Spelling,Writing,Reading,Severe
14715,12,57,33,64,39,48,15,36,36,25,51,34,32,Spelling,Writing,Reading,Severe
14716,6,33,46,61,28,24,18,29,30,13,47,23,24,Writing,Spelling,Reading,Severe
14717,11,11,11,35,10,25,1,26,24,11,19,12,20,Writing,Reading,Spelling,Profound
14718,10,62,69,58,57,46,47,78,57,52,63,50,62,Writing,Spelling,Reading,Mild
14719,10,93,74,69,79,63,80,83,72,40,79,74,65,Spelling,Writing,Reading,Mild
14720,6,19,48,44,54,18,21,54,27,50,37,31,44,Writing,Reading,Spelling,Severe
14721,9,8,44,21,4,12,19,18,18,32,24,12,23,Writing,Spelling,Reading,Profound
14722,11,69,34,32,22,54,70,52,68,72,45,49,64,Reading,Writing,Spelling,Moderate
14723,6,45,64,53,51,64,38,54,26,16,54,51,32,Spelling,Writing,Reading,Moderate
14724,10,33,39,24,46,25,26,12,31,48,32,32,30,Spelling,Reading,Writing,Severe
14725,12,61,43,49,21,55,67,60,33,54,51,48,49,Writing,Spelling,Reading,Moderate
14726,11,67,68,91,63,97,82,89,79,69,75,81,79,Reading,Spelling,Writing,Mild
14727,9,19,33,37,21,64,45,58,51,18,30,43,42,Reading,Spelling,Writing,Moderate
14728,12,62,36,50,12,13,45,18,50,30,49,23,33,Writing,Spelling,Reading,Severe
14729,12,40,27,34,23,15,45,19,21,3,34,28,14,Spelling,Writing,Reading,Profound
14730,7,8,30,29,48,23,0,13,27,5,22,24,15,Spelling,Reading,Writing,Profound
14731,11,28,19,12,13,2,30,30,22,35,20,15,29,Writing,Reading,Spelling,Profound
14732,8,42,6,50,22,63,57,54,12,15,33,47,27,Spelling,Reading,Writing,Severe
14733,11,34,37,51,24,21,67,66,32,57,41,37,52,Writing,Reading,Spelling,Moderate
14734,11,14,25,13,3,24,30,0,42,27,17,19,23,Reading,Writing,Spelling,Profound
14735,10,25,75,39,73,59,37,47,78,20,46,56,48,Reading,Spelling,Writing,Moderate
14736,6,46,25,7,26,31,24,29,10,27,26,27,22,Spelling,Reading,Writing,Profound
14737,10,47,56,54,69,32,29,35,45,32,52,43,37,Spelling,Writing,Reading,Moderate
14738,7,13,16,45,24,17,39,32,28,17,25,27,26,Reading,Spelling,Writing,Severe
14739,8,57,58,34,43,44,26,60,36,36,50,38,44,Writing,Spelling,Reading,Moderate
14740,9,48,48,65,37,23,38,56,60,51,54,33,56,Writing,Reading,Spelling,Moderate
14741,10,73,48,59,57,42,55,53,48,18,60,51,40,Spelling,Writing,Reading,Moderate
14742,8,49,68,40,66,22,46,66,36,43,52,45,48,Writing,Spelling,Reading,Moderate
14743,6,17,7,52,2,23,33,0,29,22,25,19,17,Spelling,Writing,Reading,Profound
14744,6,68,31,21,46,13,13,58,55,38,40,24,50,Writing,Reading,Spelling,Severe
14745,12,52,37,39,39,16,26,12,50,30,43,27,31,Writing,Spelling,Reading,Severe
14746,8,79,69,66,45,55,54,18,32,36,71,51,29,Spelling,Writing,Reading,Moderate
14747,12,14,61,52,48,31,31,36,25,40,42,37,34,Spelling,Writing,Reading,Severe
14748,8,65,39,41,19,40,13,11,43,55,48,24,36,Writing,Spelling,Reading,Severe
14749,6,56,48,49,24,37,25,47,66,35,51,29,49,Writing,Spelling,Reading,Severe
14750,8,18,43,56,47,4,32,10,17,42,39,28,23,Spelling,Writing,Reading,Severe
14751,9,69,45,72,87,75,81,57,61,77,62,81,65,Reading,Spelling,Writing,Mild
14752,8,12,35,9,3,39,10,20,31,13,19,17,21,Writing,Reading,Spelling,Profound
14753,7,80,63,66,55,66,77,81,63,76,70,66,73,Writing,Reading,Spelling,Mild
14754,8,68,22,49,37,56,51,24,31,58,46,48,38,Spelling,Reading,Writing,Moderate
14755,9,42,29,23,21,41,27,13,42,23,31,30,26,Spelling,Writing,Reading,Profound
14756,6,57,84,45,33,53,61,22,27,71,62,49,40,Spelling,Writing,Reading,Moderate
14757,6,31,60,60,27,33,56,61,42,28,50,39,44,Writing,Spelling,Reading,Severe
14758,7,54,65,57,45,17,28,41,36,46,59,30,41,Writing,Spelling,Reading,Moderate
14759,11,57,61,36,44,72,64,39,72,44,51,60,52,Reading,Spelling,Writing,Moderate
14760,10,27,17,23,0,44,44,44,11,13,22,29,23,Reading,Spelling,Writing,Profound
14761,12,46,46,42,1,35,33,33,44,21,45,23,33,Writing,Spelling,Reading,Severe
14762,8,27,76,48,49,70,79,40,51,24,50,66,38,Spelling,Reading,Writing,Moderate
14763,10,67,56,47,70,48,64,38,38,54,57,61,43,Spelling,Reading,Writing,Moderate
14764,7,23,47,46,29,48,10,40,18,33,39,29,30,Writing,Spelling,Reading,Severe
14765,10,56,95,84,69,50,48,76,79,63,78,56,73,Writing,Spelling,Reading,Mild
14766,12,25,22,16,0,26,25,10,23,17,21,17,17,Writing,Spelling,Reading,Profound
14767,9,80,48,70,76,47,38,46,38,22,66,54,35,Spelling,Writing,Reading,Moderate
14768,11,27,13,8,47,31,53,14,19,21,16,44,18,Reading,Spelling,Writing,Severe
14769,6,18,14,34,13,38,5,22,28,39,22,19,30,Writing,Reading,Spelling,Severe
14770,7,54,49,62,65,43,51,69,30,18,55,53,39,Spelling,Writing,Reading,Moderate
14771,12,53,81,96,72,64,64,45,56,68,77,67,56,Spelling,Writing,Reading,Mild
14772,11,53,61,19,14,4,52,27,34,48,44,23,36,Writing,Spelling,Reading,Severe
14773,8,41,61,62,35,41,48,56,32,60,55,41,49,Writing,Spelling,Reading,Moderate
14774,7,65,66,90,45,53,97,56,88,51,74,65,65,Writing,Spelling,Reading,Mild
14775,11,49,33,16,60,57,48,18,34,44,33,55,32,Spelling,Reading,Writing,Severe
14776,6,12,23,55,8,32,28,0,27,15,30,23,14,Spelling,Writing,Reading,Profound
14777,12,41,20,60,46,47,24,45,31,48,40,39,41,Writing,Reading,Spelling,Severe
14778,12,24,33,31,4,10,39,29,47,23,29,18,33,Writing,Reading,Spelling,Profound
14779,11,48,35,6,22,15,19,25,30,36,30,19,30,Writing,Reading,Spelling,Severe
14780,7,70,60,65,38,33,54,38,50,54,65,42,47,Writing,Spelling,Reading,Moderate
14781,8,43,42,51,43,48,23,52,29,50,45,38,44,Writing,Spelling,Reading,Severe
14782,9,44,69,50,52,35,56,47,41,18,54,48,35,Spelling,Writing,Reading,Moderate
14783,7,56,35,58,19,26,51,44,41,20,50,32,35,Writing,Spelling,Reading,Severe
14784,10,64,36,58,62,60,37,66,49,46,53,53,54,Reading,Writing,Spelling,Moderate
14785,12,18,41,65,32,48,39,35,34,21,41,40,30,Spelling,Writing,Reading,Severe
14786,12,51,21,47,20,32,35,27,29,19,40,29,25,Spelling,Writing,Reading,Severe
14787,9,30,19,20,3,23,23,25,15,19,23,16,20,Writing,Spelling,Reading,Profound
14788,10,21,6,13,26,42,46,29,19,31,13,38,26,Reading,Spelling,Writing,Profound
14789,12,31,13,40,12,42,1,45,35,44,28,18,41,Writing,Reading,Spelling,Profound
14790,7,5,32,25,0,17,16,29,6,13,21,11,16,Writing,Spelling,Reading,Profound
14791,12,36,46,62,22,39,40,27,44,33,48,34,35,Writing,Spelling,Reading,Moderate
14792,11,21,42,13,20,6,4,14,33,16,25,10,21,Writing,Spelling,Reading,Profound
14793,7,19,20,25,5,26,11,21,30,13,21,14,21,Writing,Reading,Spelling,Profound
14794,9,51,48,59,26,15,23,17,32,28,53,21,26,Writing,Spelling,Reading,Severe
14795,10,11,34,17,12,57,19,42,48,34,21,29,41,Reading,Writing,Spelling,Severe
14796,6,45,53,50,71,73,27,51,40,50,49,57,47,Spelling,Reading,Writing,Moderate
14797,6,27,36,46,0,0,19,14,30,42,36,6,29,Writing,Spelling,Reading,Profound
14798,6,55,24,37,50,42,37,34,42,30,39,43,35,Spelling,Reading,Writing,Severe
14799,9,15,55,22,30,16,20,33,45,31,31,22,36,Writing,Reading,Spelling,Severe
14800,12,5,41,18,34,29,15,19,32,31,21,26,27,Reading,Writing,Spelling,Profound
14801,8,27,10,42,17,16,0,34,37,33,26,11,35,Writing,Reading,Spelling,Profound
14802,6,47,49,51,30,21,54,48,30,31,49,35,36,Writing,Spelling,Reading,Severe
14803,11,34,36,51,30,5,14,21,44,9,40,16,25,Writing,Spelling,Reading,Severe
14804,7,4,24,19,28,25,41,14,34,40,16,31,29,Reading,Spelling,Writing,Profound
14805,11,27,30,19,32,52,44,8,31,38,25,43,26,Reading,Spelling,Writing,Severe
14806,9,32,39,37,29,26,9,11,16,11,36,21,13,Spelling,Writing,Reading,Profound
14807,7,20,19,45,24,30,8,30,21,43,28,21,31,Writing,Reading,Spelling,Profound
14808,12,65,37,51,49,42,43,51,56,68,51,45,58,Writing,Reading,Spelling,Moderate
14809,6,52,53,51,61,55,36,57,26,34,52,51,39,Spelling,Writing,Reading,Moderate
14810,8,45,49,49,18,36,46,21,23,35,48,33,26,Spelling,Writing,Reading,Severe
14811,8,42,49,47,51,54,63,40,64,36,46,56,47,Reading,Spelling,Writing,Moderate
14812,9,56,80,75,82,54,87,56,79,82,70,74,72,Reading,Spelling,Writing,Mild
14813,9,75,75,84,75,52,76,52,91,94,78,68,79,Writing,Reading,Spelling,Mild
14814,7,18,47,38,30,18,16,36,24,37,34,21,32,Writing,Spelling,Reading,Severe
14815,10,34,47,26,0,39,6,0,10,0,36,15,3,Spelling,Writing,Reading,Profound
14816,12,18,64,12,37,31,48,35,47,38,31,39,40,Reading,Writing,Spelling,Severe
14817,8,48,76,52,53,57,59,63,22,50,59,56,45,Spelling,Writing,Reading,Moderate
14818,6,41,49,41,8,35,45,0,39,9,44,29,16,Spelling,Writing,Reading,Severe
14819,8,76,56,53,60,57,34,26,51,52,62,50,43,Spelling,Writing,Reading,Moderate
14820,9,44,40,46,64,43,37,9,5,59,43,48,24,Spelling,Reading,Writing,Severe
14821,12,2,0,48,1,1,41,17,16,20,17,14,18,Writing,Reading,Spelling,Profound
14822,7,44,23,62,18,3,49,9,33,36,43,23,26,Writing,Spelling,Reading,Severe
14823,12,11,38,36,21,13,20,22,17,15,28,18,18,Writing,Spelling,Reading,Profound
14824,9,73,48,58,31,63,58,54,42,31,60,51,42,Spelling,Writing,Reading,Moderate
14825,12,19,0,0,32,1,20,26,6,36,6,18,23,Reading,Writing,Spelling,Profound
14826,10,71,71,61,20,43,50,62,60,45,68,38,56,Writing,Spelling,Reading,Moderate
14827,6,23,13,22,31,25,9,10,30,37,19,22,26,Reading,Writing,Spelling,Profound
14828,7,48,61,29,41,62,52,66,36,42,46,52,48,Reading,Spelling,Writing,Moderate
14829,7,44,8,38,16,40,17,12,0,9,30,24,7,Spelling,Writing,Reading,Profound
14830,8,34,32,21,27,25,24,32,24,34,29,25,30,Writing,Reading,Spelling,Profound
14831,7,13,15,21,38,21,46,47,29,29,16,35,35,Reading,Writing,Spelling,Severe
14832,6,44,63,39,42,68,50,28,37,69,49,53,45,Spelling,Reading,Writing,Moderate
14833,6,24,3,36,23,17,13,9,5,1,21,18,5,Spelling,Writing,Reading,Profound
14834,6,45,66,45,20,23,48,49,31,18,52,30,33,Writing,Spelling,Reading,Severe
14835,6,56,33,42,64,31,46,62,63,40,44,47,55,Reading,Writing,Spelling,Moderate
14836,11,0,26,25,16,18,38,26,20,24,17,24,23,Reading,Spelling,Writing,Profound
14837,12,32,43,56,43,51,56,37,56,69,44,50,54,Reading,Writing,Spelling,Moderate
14838,11,11,56,36,35,35,37,25,42,32,34,36,33,Spelling,Reading,Writing,Severe
14839,8,37,23,31,29,32,19,16,47,24,30,27,29,Writing,Spelling,Reading,Severe
14840,8,64,78,74,60,72,80,66,88,64,72,71,73,Writing,Reading,Spelling,Mild
14841,12,22,18,45,12,64,29,46,54,29,28,35,43,Reading,Writing,Spelling,Severe
14842,8,10,7,24,34,25,12,28,9,27,14,24,21,Reading,Spelling,Writing,Profound
14843,12,2,11,10,0,43,11,17,28,1,8,18,15,Reading,Spelling,Writing,Profound
14844,8,8,65,19,48,20,59,37,23,37,31,42,32,Reading,Spelling,Writing,Severe
14845,8,32,25,53,27,9,25,11,13,5,37,20,10,Spelling,Writing,Reading,Profound
14846,6,34,26,11,15,26,32,39,18,27,24,24,28,Reading,Writing,Spelling,Profound
14847,11,9,39,40,49,47,38,56,65,12,29,45,44,Reading,Spelling,Writing,Severe
14848,12,80,81,69,56,69,49,74,59,94,77,58,76,Writing,Spelling,Reading,Mild
14849,12,71,50,61,66,44,48,66,42,30,61,53,46,Spelling,Writing,Reading,Moderate
14850,12,41,45,28,33,26,60,51,41,46,38,40,46,Reading,Writing,Spelling,Moderate
14851,9,39,29,29,55,29,35,7,43,38,32,40,29,Spelling,Reading,Writing,Severe
14852,6,30,54,10,31,48,12,2,36,26,31,30,21,Spelling,Writing,Reading,Profound
14853,7,48,49,28,57,61,58,76,51,68,42,59,65,Reading,Writing,Spelling,Moderate
14854,12,76,59,99,70,51,45,48,46,51,78,55,48,Spelling,Writing,Reading,Mild
14855,11,46,50,20,20,3,21,46,50,9,39,15,35,Writing,Spelling,Reading,Severe
14856,7,25,5,13,41,24,27,15,14,28,14,31,19,Reading,Spelling,Writing,Profound
14857,8,74,83,41,54,64,71,40,49,34,66,63,41,Spelling,Writing,Reading,Moderate
14858,6,9,37,32,36,18,9,4,31,16,26,21,17,Spelling,Writing,Reading,Profound
14859,10,57,19,60,43,13,63,43,7,21,45,40,24,Spelling,Writing,Reading,Severe
14860,10,75,39,38,54,48,52,37,35,52,51,51,41,Spelling,Reading,Writing,Moderate
14861,7,0,36,15,34,23,13,34,32,35,17,23,34,Reading,Writing,Spelling,Profound
14862,10,49,51,39,35,37,18,57,41,39,46,30,46,Writing,Reading,Spelling,Severe
14863,8,33,47,21,34,31,10,37,0,25,34,25,21,Spelling,Writing,Reading,Profound
14864,10,58,54,28,32,36,77,24,40,27,47,48,30,Spelling,Reading,Writing,Moderate
14865,7,18,38,19,11,42,20,31,25,34,25,24,30,Writing,Reading,Spelling,Profound
